Sample,Channel 1 [V],Channel 2 [V],Channel 3 [V],Channel 4 [V]
1552,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1553,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1554,5.0226883282895965e-06,-7.402541966414401e-05,0.4955925277018756,-1.1046870865868206
1555,3.800700299073778e-05,-7.402541966414401e-05,0.4955925277018756,-1.1046544069520636
1556,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046870865868206
1557,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1047197662215775
1558,-2.796162633415859e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1559,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1560,5.0226883282895965e-06,-4.043900895116161e-05,0.4955925277018756,-1.1046544069520636
1561,5.0226883282895965e-06,-4.043900895116161e-05,0.4955925277018756,-1.1047197662215775
1562,3.800700299073778e-05,-7.402541966414401e-05,0.4956249949825979,-1.1047524458563345
1563,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1564,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1565,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1566,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1567,-2.796162633415859e-05,-7.402541966414401e-05,0.4956249949825979,-1.1047197662215775
1568,-2.796162633415859e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1569,-2.796162633415859e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1570,-2.796162633415859e-05,-7.402541966414401e-05,0.4956249949825979,-1.1046217273173067
1571,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1572,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1573,5.0226883282895965e-06,-7.402541966414401e-05,0.4955925277018756,-1.1046544069520636
1574,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046217273173067
1575,-2.796162633415859e-05,-7.402541966414401e-05,0.4956249949825979,-1.1045890476825495
1576,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046217273173067
1577,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046544069520636
1578,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046217273173067
1579,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1045890476825495
1580,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1045890476825495
1581,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046217273173067
1582,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046544069520636
1583,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046217273173067
1584,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046217273173067
1585,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046544069520636
1586,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1587,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046544069520636
1588,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046217273173067
1589,3.800700299073778e-05,-7.402541966414401e-05,0.49568992954404234,-1.1045890476825495
1590,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046544069520636
1591,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046544069520636
1592,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046544069520636
1593,5.0226883282895965e-06,-4.043900895116161e-05,0.4955925277018756,-1.1045890476825495
1594,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1045890476825495
1595,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1045890476825495
1596,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1597,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046217273173067
1598,-2.796162633415859e-05,-7.402541966414401e-05,0.4955925277018756,-1.1045890476825495
1599,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046217273173067
1600,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046544069520636
1601,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1602,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046217273173067
1603,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1045890476825495
1604,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046217273173067
1605,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1047197662215775
1606,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1047197662215775
1607,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1608,3.800700299073778e-05,-7.402541966414401e-05,0.4956249949825979,-1.1046544069520636
1609,3.800700299073778e-05,-7.402541966414401e-05,0.4956574622633201,-1.1046544069520636
1610,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1611,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1612,3.800700299073778e-05,-4.043900895116161e-05,0.4955925277018756,-1.1046217273173067
1613,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1614,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1615,5.0226883282895965e-06,-6.852598238179218e-06,0.4956574622633201,-1.1046870865868206
1616,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046544069520636
1617,5.0226883282895965e-06,-4.043900895116161e-05,0.4955925277018756,-1.1045890476825495
1618,5.0226883282895965e-06,-4.043900895116161e-05,0.4955925277018756,-1.1046544069520636
1619,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046544069520636
1620,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046544069520636
1621,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046217273173067
1622,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046217273173067
1623,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1624,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1625,3.800700299073778e-05,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1626,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046217273173067
1627,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1628,3.800700299073778e-05,-7.402541966414401e-05,0.4956249949825979,-1.1046870865868206
1629,3.800700299073778e-05,-7.402541966414401e-05,0.4956249949825979,-1.1046870865868206
1630,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046217273173067
1631,5.0226883282895965e-06,-7.402541966414401e-05,0.4955925277018756,-1.1046217273173067
1632,3.800700299073778e-05,-7.402541966414401e-05,0.4955600604211534,-1.1046217273173067
1633,5.0226883282895965e-06,-7.402541966414401e-05,0.4955600604211534,-1.1046870865868206
1634,5.0226883282895965e-06,-4.043900895116161e-05,0.4955925277018756,-1.1046870865868206
1635,3.800700299073778e-05,-4.043900895116161e-05,0.4955925277018756,-1.1046217273173067
1636,3.800700299073778e-05,-7.402541966414401e-05,0.4956249949825979,-1.1046217273173067
1637,3.800700299073778e-05,-7.402541966414401e-05,0.4956574622633201,-1.1046544069520636
1638,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1639,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1047197662215775
1640,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1641,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046217273173067
1642,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1643,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1644,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1645,3.800700299073778e-05,-7.402541966414401e-05,0.4955925277018756,-1.1046544069520636
1646,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046217273173067
1647,3.800700299073778e-05,-7.402541966414401e-05,0.4956249949825979,-1.1046870865868206
1648,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1047197662215775
1649,3.800700299073778e-05,-7.402541966414401e-05,0.4956249949825979,-1.1046870865868206
1650,5.0226883282895965e-06,-7.402541966414401e-05,0.4955925277018756,-1.1046217273173067
1651,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1652,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1653,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1654,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1655,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046217273173067
1656,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1657,3.800700299073778e-05,-7.402541966414401e-05,0.4955925277018756,-1.1047524458563345
1658,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1659,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1660,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046217273173067
1661,3.800700299073778e-05,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1662,3.800700299073778e-05,-7.402541966414401e-05,0.4956574622633201,-1.1047524458563345
1663,3.800700299073778e-05,-7.402541966414401e-05,0.4956249949825979,-1.1047197662215775
1664,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1665,3.800700299073778e-05,-7.402541966414401e-05,0.4956249949825979,-1.1046217273173067
1666,3.800700299073778e-05,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1667,3.800700299073778e-05,-7.402541966414401e-05,0.4956574622633201,-1.1047197662215775
1668,5.0226883282895965e-06,-7.402541966414401e-05,0.49568992954404234,-1.1046870865868206
1669,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046544069520636
1670,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1671,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046870865868206
1672,3.800700299073778e-05,-7.402541966414401e-05,0.49568992954404234,-1.1046870865868206
1673,5.0226883282895965e-06,-4.043900895116161e-05,0.49568992954404234,-1.1046870865868206
1674,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046217273173067
1675,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046544069520636
1676,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1677,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1047197662215775
1678,5.0226883282895965e-06,-7.402541966414401e-05,0.4956249949825979,-1.1046544069520636
1679,3.800700299073778e-05,-7.402541966414401e-05,0.4956249949825979,-1.1046217273173067
1680,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046544069520636
1681,3.800700299073778e-05,-7.402541966414401e-05,0.4956574622633201,-1.1047197662215775
1682,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1683,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1684,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046217273173067
1685,3.800700299073778e-05,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1686,5.0226883282895965e-06,-7.402541966414401e-05,0.49568992954404234,-1.1046870865868206
1687,5.0226883282895965e-06,-4.043900895116161e-05,0.49568992954404234,-1.1046870865868206
1688,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046217273173067
1689,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046217273173067
1690,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1691,3.800700299073778e-05,-7.402541966414401e-05,0.49568992954404234,-1.1046870865868206
1692,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046544069520636
1693,3.800700299073778e-05,-7.402541966414401e-05,0.49568992954404234,-1.1046544069520636
1694,3.800700299073778e-05,-7.402541966414401e-05,0.49568992954404234,-1.1046544069520636
1695,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046870865868206
1696,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046870865868206
1697,5.0226883282895965e-06,-4.043900895116161e-05,0.49572239682476454,-1.1046870865868206
1698,5.0226883282895965e-06,-4.043900895116161e-05,0.49568992954404234,-1.1046544069520636
1699,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046544069520636
1700,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1701,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1702,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1703,3.800700299073778e-05,-7.402541966414401e-05,0.4956574622633201,-1.1046217273173067
1704,5.0226883282895965e-06,-7.402541966414401e-05,0.4956574622633201,-1.1046544069520636
1705,5.0226883282895965e-06,-7.402541966414401e-05,0.49568992954404234,-1.1046870865868206
1706,3.800700299073778e-05,-7.402541966414401e-05,0.4956574622633201,-1.1046870865868206
1707,5.0226883282895965e-06,-4.043900895116161e-05,0.49568992954404234,-1.1046544069520636
1708,3.800700299073778e-05,-7.402541966414401e-05,0.49568992954404234,-1.1046870865868206
1709,3.800700299073778e-05,-7.402541966414401e-05,0.49568992954404234,-1.1047197662215775
1710,7.099131765318597e-05,-7.402541966414401e-05,0.49572239682476454,-1.1047197662215775
1711,3.800700299073778e-05,-7.402541966414401e-05,0.49572239682476454,-1.1047524458563345
1712,3.800700299073778e-05,-7.402541966414401e-05,0.49568992954404234,-1.1046544069520636
1713,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046870865868206
1714,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1047197662215775
1715,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046870865868206
1716,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1047197662215775
1717,5.0226883282895965e-06,-4.043900895116161e-05,0.49568992954404234,-1.1046544069520636
1718,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046870865868206
1719,3.800700299073778e-05,-4.043900895116161e-05,0.49572239682476454,-1.1047197662215775
1720,3.800700299073778e-05,-4.043900895116161e-05,0.49572239682476454,-1.1047197662215775
1721,7.099131765318597e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1722,7.099131765318597e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1723,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1724,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046544069520636
1725,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046544069520636
1726,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1045890476825495
1727,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046217273173067
1728,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046217273173067
1729,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1730,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046217273173067
1731,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1045890476825495
1732,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046544069520636
1733,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046870865868206
1734,7.099131765318597e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1735,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046544069520636
1736,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1045890476825495
1737,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046544069520636
1738,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1739,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046544069520636
1740,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1045890476825495
1741,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1045890476825495
1742,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046217273173067
1743,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1047197662215775
1744,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1745,-2.796162633415859e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046217273173067
1746,5.0226883282895965e-06,-4.043900895116161e-05,0.49568992954404234,-1.1046544069520636
1747,5.0226883282895965e-06,-4.043900895116161e-05,0.49568992954404234,-1.1046544069520636
1748,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1047197662215775
1749,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046544069520636
1750,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1046217273173067
1751,5.0226883282895965e-06,-4.043900895116161e-05,0.49568992954404234,-1.1046544069520636
1752,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1753,3.800700299073778e-05,-6.852598238179218e-06,0.4956249949825979,-1.1046870865868206
1754,3.800700299073778e-05,-4.043900895116161e-05,0.4955925277018756,-1.1046870865868206
1755,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1756,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1757,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1758,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1759,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1760,3.800700299073778e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1761,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1047524458563345
1762,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1047197662215775
1763,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1047197662215775
1764,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046544069520636
1765,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1766,3.800700299073778e-05,-4.043900895116161e-05,0.49568992954404234,-1.1047197662215775
1767,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1047197662215775
1768,3.800700299073778e-05,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1769,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1770,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1771,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1047197662215775
1772,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1773,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1774,-2.796162633415859e-05,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1775,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1047197662215775
1776,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1777,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1778,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046544069520636
1779,5.0226883282895965e-06,-4.043900895116161e-05,0.4956249949825979,-1.1046870865868206
1780,5.0226883282895965e-06,-4.043900895116161e-05,0.4956574622633201,-1.1046870865868206
1781,5.0226883282895965e-06,-4.043900895116161e-05,0.4970860226150981,-1.0770727952171664
1782,5.0226883282895965e-06,-4.043900895116161e-05,0.5058197211293772,-0.9050145182216282
1783,5.0226883282895965e-06,-4.043900895116161e-05,0.5058197211293772,-0.9050471978563851
1784,5.0226883282895965e-06,-4.043900895116161e-05,0.5058197211293772,-0.9050145182216282
1785,5.0226883282895965e-06,-4.043900895116161e-05,0.5058521884100995,-0.9049818385868711
1786,5.0226883282895965e-06,-4.043900895116161e-05,0.5058197211293772,-0.9049491589521141
1787,-2.796162633415859e-05,-4.043900895116161e-05,0.5058521884100995,-0.9050145182216282
1788,-2.796162633415859e-05,-4.043900895116161e-05,0.5058197211293772,-0.9050471978563851
1789,-2.796162633415859e-05,-4.043900895116161e-05,0.5058197211293772,-0.9049818385868711
1790,-2.796162633415859e-05,-4.043900895116161e-05,0.5058521884100995,-0.9049164793173571
1791,-2.796162633415859e-05,-4.043900895116161e-05,0.5058197211293772,-0.9049491589521141
1792,-2.796162633415859e-05,-4.043900895116161e-05,0.5058197211293772,-0.9049818385868711
1793,-2.796162633415859e-05,-4.043900895116161e-05,0.5057872538486551,-0.9050145182216282
1794,5.0226883282895965e-06,-4.043900895116161e-05,0.5058197211293772,-0.9049491589521141
1795,5.0226883282895965e-06,-4.043900895116161e-05,0.5058197211293772,-0.9049491589521141
1796,3.800700299073778e-05,-6.852598238179218e-06,0.5058197211293772,-0.9049491589521141
1797,5.0226883282895965e-06,-4.043900895116161e-05,0.5058197211293772,-0.9049818385868711
1798,5.0226883282895965e-06,-4.043900895116161e-05,0.5057872538486551,-0.9049491589521141
1799,5.0226883282895965e-06,-4.043900895116161e-05,0.5057872538486551,-0.9049491589521141
1800,5.0226883282895965e-06,-4.043900895116161e-05,0.5058197211293772,-0.9050145182216282
1801,3.800700299073778e-05,-4.043900895116161e-05,0.5058197211293772,-0.9049818385868711
1802,5.0226883282895965e-06,-4.043900895116161e-05,0.5058197211293772,-0.9050145182216282
1803,5.0226883282895965e-06,-4.043900895116161e-05,0.5058197211293772,-0.9049491589521141
1804,3.800700299073778e-05,-4.043900895116161e-05,0.5057872538486551,-0.9049164793173571
1805,5.0226883282895965e-06,-4.043900895116161e-05,0.5057872538486551,-0.9049164793173571
1806,5.0226883282895965e-06,-4.043900895116161e-05,0.5057872538486551,-0.9049491589521141
1807,5.0226883282895965e-06,-4.043900895116161e-05,0.5057547865679328,-0.9049491589521141
1808,5.0226883282895965e-06,-6.852598238179218e-06,0.5058197211293772,-0.9049164793173571
1809,5.0226883282895965e-06,-4.043900895116161e-05,0.5057872538486551,-0.9049164793173571
1810,5.0226883282895965e-06,-4.043900895116161e-05,0.5057872538486551,-0.9049164793173571
1811,5.0226883282895965e-06,-4.043900895116161e-05,0.5057872538486551,-0.9049818385868711
1812,3.800700299073778e-05,-4.043900895116161e-05,0.5057223192872106,-0.9049491589521141
1813,3.800700299073778e-05,-4.043900895116161e-05,0.5057547865679328,-0.9049164793173571
1814,3.800700299073778e-05,-4.043900895116161e-05,0.5057872538486551,-0.9049491589521141
1815,3.800700299073778e-05,-4.043900895116161e-05,0.5057872538486551,-0.9049818385868711
1816,3.800700299073778e-05,-4.043900895116161e-05,0.5057872538486551,-0.9050145182216282
1817,5.0226883282895965e-06,-4.043900895116161e-05,0.5057872538486551,-0.9049818385868711
1818,5.0226883282895965e-06,-4.043900895116161e-05,0.5057547865679328,-0.9049164793173571
1819,5.0226883282895965e-06,-4.043900895116161e-05,0.5057872538486551,-0.9049491589521141
1820,-2.796162633415859e-05,-4.043900895116161e-05,0.5057872538486551,-0.9049818385868711
1821,5.0226883282895965e-06,-4.043900895116161e-05,0.5057872538486551,-0.9050145182216282
1822,5.0226883282895965e-06,-4.043900895116161e-05,0.5058197211293772,-0.9049491589521141
1823,3.800700299073778e-05,-4.043900895116161e-05,0.5057872538486551,-0.9048837996826001
1824,3.800700299073778e-05,-4.043900895116161e-05,0.5057547865679328,-0.9049491589521141
1825,3.800700299073778e-05,-4.043900895116161e-05,0.5057547865679328,-0.9050145182216282
1826,5.0226883282895965e-06,-4.043900895116161e-05,0.5057223192872106,-0.9049818385868711
1827,5.0226883282895965e-06,-4.043900895116161e-05,0.5057547865679328,-0.9049164793173571
1828,5.0226883282895965e-06,-4.043900895116161e-05,0.5057872538486551,-0.9049164793173571
1829,-2.796162633415859e-05,-7.402541966414401e-05,0.5057872538486551,-0.9048837996826001
1830,-2.796162633415859e-05,-4.043900895116161e-05,0.5057872538486551,-0.9049491589521141
1831,5.0226883282895965e-06,-4.043900895116161e-05,0.5057547865679328,-0.9049491589521141
1832,5.0226883282895965e-06,-4.043900895116161e-05,0.5057547865679328,-0.9049164793173571
1833,5.0226883282895965e-06,-7.402541966414401e-05,0.5057547865679328,-0.9049491589521141
1834,5.0226883282895965e-06,-7.402541966414401e-05,0.5057547865679328,-0.9049818385868711
1835,5.0226883282895965e-06,-4.043900895116161e-05,0.5057547865679328,-0.9050145182216282
1836,-2.796162633415859e-05,-4.043900895116161e-05,0.5057547865679328,-0.9050145182216282
1837,5.0226883282895965e-06,-4.043900895116161e-05,0.5057547865679328,-0.9050145182216282
1838,-2.796162633415859e-05,-4.043900895116161e-05,0.5056898520064884,-0.9049491589521141
1839,-2.796162633415859e-05,-4.043900895116161e-05,0.5057223192872106,-0.9049818385868711
1840,5.0226883282895965e-06,-4.043900895116161e-05,0.5057547865679328,-0.9050471978563851
1841,5.0226883282895965e-06,-4.043900895116161e-05,0.5057547865679328,-0.9050145182216282
1842,5.0226883282895965e-06,-4.043900895116161e-05,0.5057223192872106,-0.9049491589521141
1843,3.800700299073778e-05,-6.852598238179218e-06,0.5056898520064884,-0.9049491589521141
1844,3.800700299073778e-05,-4.043900895116161e-05,0.5056573847257662,-0.9049491589521141
1845,5.0226883282895965e-06,-4.043900895116161e-05,0.5056898520064884,-0.9050145182216282
1846,5.0226883282895965e-06,-6.852598238179218e-06,0.5057223192872106,-0.9049818385868711
1847,3.800700299073778e-05,-6.852598238179218e-06,0.5056898520064884,-0.9049491589521141
1848,5.0226883282895965e-06,-4.043900895116161e-05,0.5056898520064884,-0.9049491589521141
1849,5.0226883282895965e-06,-4.043900895116161e-05,0.5057223192872106,-0.9050471978563851
1850,3.800700299073778e-05,-4.043900895116161e-05,0.5057223192872106,-0.905079877491142
1851,3.800700299073778e-05,-4.043900895116161e-05,0.5056898520064884,-0.9050145182216282
1852,3.800700299073778e-05,-4.043900895116161e-05,0.5056898520064884,-0.9049491589521141
1853,3.800700299073778e-05,-4.043900895116161e-05,0.5056898520064884,-0.9049491589521141
1854,3.800700299073778e-05,-4.043900895116161e-05,0.5057223192872106,-0.9050145182216282
1855,3.800700299073778e-05,-4.043900895116161e-05,0.5057547865679328,-0.9050471978563851
1856,3.800700299073778e-05,-6.852598238179218e-06,0.5057547865679328,-0.9049818385868711
1857,3.800700299073778e-05,-6.852598238179218e-06,0.5056898520064884,-0.9049164793173571
