Sample,Channel 1 [V],Channel 2 [V],Channel 3 [V],Channel 4 [V]
345,0.00015865578529938862,0.005110376679825114,-0.21748713771260444,-0.49960345610094553
346,0.02318375943147378,-0.004945037803660846,-0.2369290411210101,-0.49634254172671544
347,0.019894458910591724,0.008462181507653769,-0.2077661860084016,-0.49308162735248534
348,-0.012998546298228834,0.01851759599113973,-0.19156459983473023,-0.5126471135978659
349,0.013315857868827611,-0.0015932329758321928,-0.16564206195685602,-0.48982071297825525
350,0.010026557347945556,-0.015000452287146807,-0.17212269642632458,-0.5061252848494057
351,-0.003130644735582667,0.005110376679825114,-0.1688823791915903,-0.49634254172671544
352,-0.009709245777346779,-0.011648647459318155,-0.14944047578318465,-0.49960345610094553
353,0.00015865578529938862,0.011813986335482422,-0.14295984131371609,-0.4832988842297951
354,0.0067372568270635,0.005110376679825114,-0.11055666896637333,-0.4832988842297951
355,0.016605158389709666,-0.011648647459318155,-0.10731635173163906,-0.5061252848494057
356,0.016605158389709666,-0.004945037803660846,-0.06519222768009347,-0.49308162735248534
357,0.019894458910591724,-0.031759476426290074,-0.08139381385376485,-0.515908027972096
358,-0.012998546298228834,0.015165791163311074,-0.06843254491482774,-0.5126471135978659
359,-0.0064199452564647225,-0.021704061942804116,-0.04251000703695354,-0.49634254172671544
360,-0.0064199452564647225,-0.0082968426314895,-0.03278905533275071,-0.4865597986040252
361,-0.009709245777346779,-0.0082968426314895,-0.01010683468961078,-0.49960345610094553
362,0.029762360473237888,-0.015000452287146807,0.002854434249326322,0.48845359929077087
363,-0.003130644735582667,0.008462181507653769,0.009335068718794873,0.5014972567876912
364,-0.003130644735582667,-0.01835225711497546,0.032017289361934806,0.49823634241346115
365,-0.0064199452564647225,0.015165791163311074,0.05145919277034046,0.49823634241346115
366,0.003447956306181444,0.02857301047462569,0.0871026823524175,0.5014972567876912
367,-0.0064199452564647225,0.01851759599113973,0.07414141341348039,0.5047581711619213
368,-0.009709245777346779,0.0017585718519964608,0.08062204788294894,0.48519268491654083
369,-0.012998546298228834,-0.02505586677063277,0.10330426852608887,0.47540994179385054
370,-0.0064199452564647225,0.015165791163311074,0.11626553746502598,0.5047581711619213
371,0.00015865578529938862,0.005110376679825114,0.11626553746502598,0.5047581711619213
372,0.016605158389709666,0.008462181507653769,0.14542839257763446,0.5014972567876912
373,-0.003130644735582667,-0.02840767159846142,0.16162997875130583,0.49823634241346115
374,0.003447956306181444,-0.0082968426314895,0.17459124769024295,0.5145409142846116
375,-0.032734349423521165,0.025221205646797036,0.19727346833338286,0.5112799999103815
376,0.003447956306181444,-0.0082968426314895,0.19727346833338286,0.5112799999103815
377,0.036340961515002,0.005110376679825114,0.20375410280285142,0.5210627430330718
378,-0.01628784681911089,0.0017585718519964608,0.21347505450705426,0.49823634241346115
379,0.016605158389709666,-0.0015932329758321928,0.21347505450705426,0.5145409142846116
380,-0.0064199452564647225,-0.0082968426314895,0.22967664068072563,0.5080190855361514
381,-0.0064199452564647225,0.008462181507653769,0.23939759238492844,0.5047581711619213
382,0.019894458910591724,0.03192481530245434,0.21347505450705426,0.5210627430330718
383,0.02318375943147378,-0.021704061942804116,0.24911854408913128,0.48845359929077087
384,0.003447956306181444,0.011813986335482422,0.2588394957933341,0.5047581711619213
385,0.0067372568270635,0.0017585718519964608,0.2361572751501942,0.48193177054231073
386,-0.009709245777346779,0.005110376679825114,0.26532013026280266,0.48519268491654083
387,0.013315857868827611,0.021869400818968383,0.24911854408913128,0.5112799999103815
388,0.016605158389709666,0.005110376679825114,0.24911854408913128,0.49497542803923106
389,0.00015865578529938862,0.008462181507653769,0.24263790961966272,0.5080190855361514
390,-0.01628784681911089,0.005110376679825114,0.24263790961966272,0.5080190855361514
391,0.013315857868827611,-0.0082968426314895,0.2361572751501942,0.5145409142846116
392,-0.01628784681911089,0.011813986335482422,0.21347505450705426,0.5014972567876912
393,-0.0064199452564647225,-0.0082968426314895,0.24263790961966272,0.49171451366500096
394,-0.01628784681911089,-0.004945037803660846,0.2361572751501942,0.49171451366500096
395,0.00015865578529938862,-0.011648647459318155,0.22319600621125707,0.49823634241346115
396,0.00015865578529938862,0.015165791163311074,0.21347505450705426,0.49497542803923106
397,0.016605158389709666,-0.0015932329758321928,0.18107188215971148,0.5014972567876912
398,-0.01628784681911089,-0.004945037803660846,0.19727346833338286,0.5047581711619213
399,-0.009709245777346779,-0.015000452287146807,0.15190902704710302,0.5047581711619213
400,0.016605158389709666,0.01851759599113973,0.18755251662918004,0.5047581711619213
401,0.00015865578529938862,-0.004945037803660846,0.1551493442818373,0.5047581711619213
402,0.0067372568270635,0.008462181507653769,0.13246712363869736,0.5112799999103815
403,0.02318375943147378,-0.02505586677063277,0.12922680640396308,0.5080190855361514
404,-0.003130644735582667,-0.0015932329758321928,0.11950585469976024,0.47867085616808064
405,0.02318375943147378,-0.021704061942804116,0.1130252202302917,0.5014972567876912
406,0.003447956306181444,-0.01835225711497546,0.08062204788294894,0.48845359929077087
407,0.016605158389709666,0.015165791163311074,0.07090109617874611,0.5112799999103815
408,-0.003130644735582667,0.0017585718519964608,0.05793982723980901,0.5014972567876912
409,0.003447956306181444,0.01851759599113973,0.04173824106613763,0.49497542803923106
410,0.016605158389709666,-0.021704061942804116,0.022296337657731976,0.5210627430330718
411,-0.022866447860875,-0.01835225711497546,0.0190560204229977,0.49497542803923106
412,0.026473059952355833,-0.0015932329758321928,-0.00038588298540795374,-0.5256907710947862
413,0.029762360473237888,-0.0015932329758321928,-0.00038588298540795374,-0.5028643704751756
414,0.019894458910591724,0.015165791163311074,-0.03278905533275071,-0.48982071297825525
415,-0.009709245777346779,0.0017585718519964608,-0.052230958741156366,-0.5028643704751756
416,-0.0064199452564647225,0.015165791163311074,-0.052230958741156366,-0.5061252848494057
417,0.010026557347945556,0.01851759599113973,-0.1008357172621705,-0.49960345610094553
418,-0.003130644735582667,-0.015000452287146807,-0.10407603449690478,-0.4832988842297951
419,0.003447956306181444,-0.0015932329758321928,-0.13647920684424752,-0.49634254172671544
420,-0.026155748381757056,-0.01835225711497546,-0.15916142748738746,-0.5061252848494057
421,-0.01628784681911089,-0.0082968426314895,-0.15268079301791893,-0.5061252848494057
422,0.016605158389709666,-0.0015932329758321928,-0.16564206195685602,-0.49960345610094553
423,0.016605158389709666,0.015165791163311074,-0.1786033308957931,-0.49308162735248534
424,-0.01628784681911089,0.01851759599113973,-0.1818436481305274,-0.49960345610094553
425,-0.009709245777346779,0.008462181507653769,-0.1786033308957931,-0.4865597986040252
426,0.010026557347945556,-0.0015932329758321928,-0.1948049170694645,-0.5061252848494057
427,0.010026557347945556,-0.004945037803660846,-0.22396777218207298,-0.4865597986040252
428,0.00015865578529938862,0.005110376679825114,-0.20128555153893304,-0.5061252848494057
429,0.003447956306181444,-0.02840767159846142,-0.24016935835574435,-0.5061252848494057
430,0.00015865578529938862,-0.0082968426314895,-0.21748713771260444,-0.5061252848494057
431,-0.019577147339992947,0.015165791163311074,-0.23044840665154154,-0.5224298567205561
432,0.026473059952355833,0.0017585718519964608,-0.2466499928252129,-0.5126471135978659
433,0.010026557347945556,-0.0015932329758321928,-0.28229348240728996,-0.48982071297825525
434,0.003447956306181444,-0.0082968426314895,-0.2725725307030871,-0.5256907710947862
435,-0.0064199452564647225,-0.021704061942804116,-0.25313062729468144,-0.5061252848494057
436,-0.003130644735582667,0.0017585718519964608,-0.24340967559047863,-0.5061252848494057
437,0.013315857868827611,-0.011648647459318155,-0.25961126176415,-0.49634254172671544
438,0.010026557347945556,0.015165791163311074,-0.25961126176415,-0.49634254172671544
439,-0.012998546298228834,0.021869400818968383,-0.26933221346835284,-0.49960345610094553
440,0.0067372568270635,-0.021704061942804116,-0.2466499928252129,-0.5093861992236358
441,-0.009709245777346779,-0.015000452287146807,-0.21424682047787016,-0.4767770554813349
442,0.003447956306181444,-0.01835225711497546,-0.2498903100599472,-0.5061252848494057
443,0.019894458910591724,-0.02840767159846142,-0.23368872388627582,-0.5093861992236358
444,-0.012998546298228834,-0.0015932329758321928,-0.24016935835574435,-0.49308162735248534
445,-0.022866447860875,-0.0015932329758321928,-0.2077661860084016,-0.49634254172671544
446,-0.009709245777346779,-0.021704061942804116,-0.2207274549473387,-0.4832988842297951
447,0.02318375943147378,0.015165791163311074,-0.21100650324313588,-0.4865597986040252
448,-0.003130644735582667,-0.03511128125411873,-0.20128555153893304,-0.49308162735248534
449,0.019894458910591724,-0.004945037803660846,-0.2077661860084016,-0.49634254172671544
450,0.02318375943147378,0.01851759599113973,-0.15268079301791893,-0.4832988842297951
451,-0.003130644735582667,-0.004945037803660846,-0.14295984131371609,-0.5289516854690163
452,-0.0064199452564647225,-0.011648647459318155,-0.1397195240789818,-0.47025522673287473
453,-0.0064199452564647225,0.0017585718519964608,-0.12027762067057615,-0.4865597986040252
454,0.029762360473237888,-0.004945037803660846,-0.12351793790531043,-0.4832988842297951
455,-0.003130644735582667,-0.0082968426314895,-0.11055666896637333,-0.49960345610094553
456,-0.0064199452564647225,-0.0082968426314895,-0.08463413108849913,-0.5028643704751756
457,0.0067372568270635,-0.01835225711497546,-0.0878744483232334,-0.5028643704751756
458,0.00015865578529938862,-0.03846308608194738,-0.07167286214956202,-0.49960345610094553
459,0.019894458910591724,0.0017585718519964608,-0.023068103628547883,-0.5093861992236358
460,0.010026557347945556,0.015165791163311074,-0.013347151924345057,-0.49634254172671544
461,0.00015865578529938862,0.015165791163311074,-0.013347151924345057,-0.4865597986040252
462,-0.0064199452564647225,-0.015000452287146807,-0.006866517454876505,0.49171451366500096
463,-0.009709245777346779,-0.015000452287146807,0.025536654892466253,0.5047581711619213
464,-0.003130644735582667,0.011813986335482422,0.03525760659666908,0.49497542803923106
465,0.0067372568270635,-0.02505586677063277,0.061180144474543285,0.49823634241346115
466,0.013315857868827611,-0.0082968426314895,0.0871026823524175,0.47540994179385054
467,0.0067372568270635,0.011813986335482422,0.09358331682188605,0.49823634241346115
468,0.003447956306181444,-0.004945037803660846,0.07414141341348039,0.5210627430330718
469,-0.003130644735582667,0.0017585718519964608,0.10330426852608887,0.5210627430330718
470,-0.003130644735582667,-0.011648647459318155,0.09358331682188605,0.49823634241346115
471,-0.01628784681911089,0.008462181507653769,0.12274617193449452,0.5145409142846116
472,0.019894458910591724,0.04198022978594031,0.14542839257763446,0.49823634241346115
473,0.026473059952355833,0.0017585718519964608,0.1681106132207744,0.5112799999103815
474,0.010026557347945556,-0.011648647459318155,0.1648702959860401,0.5080190855361514
475,0.0067372568270635,-0.0015932329758321928,0.1778315649249772,0.5080190855361514
476,0.0067372568270635,0.005110376679825114,0.20375410280285142,0.5014972567876912
477,0.00015865578529938862,-0.004945037803660846,0.2069944200375857,0.5047581711619213
478,0.02318375943147378,-0.015000452287146807,0.22319600621125707,0.5145409142846116
479,0.00015865578529938862,-0.021704061942804116,0.22643632344599135,0.48193177054231073
480,0.02318375943147378,-0.004945037803660846,0.2329169579154599,0.48519268491654083
481,-0.01628784681911089,-0.03846308608194738,0.22967664068072563,0.5047581711619213
482,-0.009709245777346779,-0.0015932329758321928,0.2069944200375857,0.5080190855361514
483,0.010026557347945556,0.011813986335482422,0.23939759238492844,0.5014972567876912
484,-0.012998546298228834,-0.015000452287146807,0.245878226854397,0.5047581711619213
485,0.013315857868827611,0.0017585718519964608,0.24263790961966272,0.5080190855361514
486,0.010026557347945556,0.015165791163311074,0.25235886132386554,0.49823634241346115
487,0.016605158389709666,-0.0015932329758321928,0.22967664068072563,0.5112799999103815
488,0.019894458910591724,-0.004945037803660846,0.24263790961966272,0.49171451366500096
489,0.019894458910591724,0.008462181507653769,0.25235886132386554,0.5047581711619213
490,0.0067372568270635,-0.0015932329758321928,0.2588394957933341,0.5080190855361514
491,0.0067372568270635,0.01851759599113973,0.22643632344599135,0.5080190855361514
492,-0.003130644735582667,0.011813986335482422,0.22319600621125707,0.48519268491654083
493,0.016605158389709666,-0.03511128125411873,0.2199556889765228,0.5178018286588417
494,0.013315857868827611,-0.011648647459318155,0.21347505450705426,0.48193177054231073
495,0.016605158389709666,-0.0082968426314895,0.19079283386391432,0.49823634241346115
496,0.016605158389709666,-0.004945037803660846,0.22967664068072563,0.47867085616808064
497,-0.009709245777346779,0.0017585718519964608,0.1940331510986486,0.49497542803923106
498,0.019894458910591724,-0.015000452287146807,0.1778315649249772,0.48193177054231073
499,0.0067372568270635,-0.004945037803660846,0.1551493442818373,0.5210627430330718
500,0.003447956306181444,0.015165791163311074,0.16162997875130583,0.5014972567876912
501,-0.022866447860875,0.021869400818968383,0.15838966151657155,0.49823634241346115
502,0.013315857868827611,0.005110376679825114,0.11950585469976024,0.5178018286588417
503,0.02318375943147378,0.008462181507653769,0.11626553746502598,0.49823634241346115
504,-0.01628784681911089,-0.011648647459318155,0.10006395129135459,0.49823634241346115
505,0.026473059952355833,0.0017585718519964608,0.10330426852608887,0.5178018286588417
506,0.013315857868827611,0.005110376679825114,0.06766077894401183,0.5112799999103815
507,-0.003130644735582667,-0.0082968426314895,0.09358331682188605,0.48519268491654083
508,-0.01628784681911089,0.011813986335482422,0.022296337657731976,0.5014972567876912
509,-0.009709245777346779,-0.004945037803660846,0.03849792383140335,0.5080190855361514
510,0.016605158389709666,-0.0082968426314895,0.01257538595352915,0.49497542803923106
511,-0.022866447860875,0.008462181507653769,0.03525760659666908,0.5178018286588417
512,-0.003130644735582667,0.011813986335482422,-0.02630842086328216,-0.480037969855565
513,-0.009709245777346779,0.038628424958111654,-0.016587469159079334,-0.5093861992236358
514,0.003447956306181444,-0.0015932329758321928,-0.04899064150642209,-0.5028643704751756
515,0.00015865578529938862,-0.021704061942804116,-0.05547127597589064,-0.5061252848494057
516,0.0067372568270635,-0.011648647459318155,-0.07815349661903057,-0.5061252848494057
517,0.013315857868827611,0.0017585718519964608,-0.09759540002743623,-0.4865597986040252
518,0.00015865578529938862,0.025221205646797036,-0.11055666896637333,-0.515908027972096
519,0.00015865578529938862,0.0017585718519964608,-0.13323888960951327,-0.5126471135978659
520,0.019894458910591724,-0.015000452287146807,-0.129998572374779,-0.5028643704751756
521,0.016605158389709666,0.0017585718519964608,-0.13647920684424752,-0.5061252848494057
522,0.026473059952355833,-0.0082968426314895,-0.14944047578318465,-0.515908027972096
523,0.010026557347945556,0.008462181507653769,-0.1818436481305274,-0.49960345610094553
524,0.013315857868827611,-0.011648647459318155,-0.17536301366105886,-0.5028643704751756
525,0.010026557347945556,0.005110376679825114,-0.1818436481305274,-0.4767770554813349
526,0.016605158389709666,0.005110376679825114,-0.20128555153893304,-0.5061252848494057
527,-0.022866447860875,0.03192481530245434,-0.20128555153893304,-0.5028643704751756
528,-0.0064199452564647225,-0.0082968426314895,-0.2207274549473387,-0.48982071297825525
529,0.0067372568270635,0.005110376679825114,-0.24016935835574435,-0.5093861992236358
530,0.003447956306181444,0.011813986335482422,-0.2466499928252129,-0.49308162735248534
531,-0.026155748381757056,-0.031759476426290074,-0.22720808941680726,-0.5028643704751756
532,0.010026557347945556,0.0017585718519964608,-0.26609189623361856,-0.5028643704751756
533,-0.019577147339992947,0.005110376679825114,-0.25313062729468144,-0.49960345610094553
534,-0.012998546298228834,-0.015000452287146807,-0.2628515789988843,-0.49960345610094553
535,0.00015865578529938862,0.0017585718519964608,-0.2466499928252129,-0.49308162735248534
536,0.013315857868827611,-0.0015932329758321928,-0.2563709445294157,-0.5028643704751756
537,-0.0064199452564647225,0.011813986335482422,-0.24016935835574435,-0.5028643704751756
538,0.00015865578529938862,0.0017585718519964608,-0.24340967559047863,-0.4865597986040252
539,-0.003130644735582667,-0.0015932329758321928,-0.25313062729468144,-0.49308162735248534
540,0.00015865578529938862,-0.031759476426290074,-0.24016935835574435,-0.48982071297825525
541,0.010026557347945556,0.008462181507653769,-0.2563709445294157,-0.5028643704751756
542,0.019894458910591724,-0.004945037803660846,-0.25313062729468144,-0.4832988842297951
543,0.026473059952355833,-0.0082968426314895,-0.23368872388627582,-0.4637333979844146
544,0.00015865578529938862,0.005110376679825114,-0.22396777218207298,-0.5126471135978659
545,-0.012998546298228834,0.01851759599113973,-0.2207274549473387,-0.5322125998432464
546,0.00015865578529938862,0.005110376679825114,-0.2207274549473387,-0.5061252848494057
547,0.003447956306181444,0.005110376679825114,-0.19156459983473023,-0.4767770554813349
548,0.003447956306181444,0.005110376679825114,-0.18508396536526167,-0.48982071297825525
549,0.003447956306181444,0.0017585718519964608,-0.17536301366105886,-0.49960345610094553
550,0.016605158389709666,0.015165791163311074,-0.18832428259999595,-0.5061252848494057
551,0.0067372568270635,0.011813986335482422,-0.12351793790531043,-0.5061252848494057
552,0.00015865578529938862,0.021869400818968383,-0.14620015854845037,-0.49634254172671544
553,-0.003130644735582667,-0.02840767159846142,-0.12351793790531043,-0.48982071297825525
554,-0.009709245777346779,-0.015000452287146807,-0.12027762067057615,-0.49960345610094553
555,-0.0064199452564647225,-0.01835225711497546,-0.0749131793842963,-0.48982071297825525
556,0.0067372568270635,0.021869400818968383,-0.06519222768009347,-0.5126471135978659
557,0.0067372568270635,-0.0015932329758321928,-0.08463413108849913,-0.5224298567205561
558,0.016605158389709666,-0.011648647459318155,-0.04251000703695354,-0.48982071297825525
559,0.016605158389709666,0.0017585718519964608,-0.04899064150642209,-0.4735161411071048
560,-0.003130644735582667,-0.0015932329758321928,-0.052230958741156366,-0.49960345610094553
561,-0.003130644735582667,0.008462181507653769,-0.019827786393813607,-0.49960345610094553
562,0.0067372568270635,0.008462181507653769,-0.0036262002201422295,0.47540994179385054
563,-0.0064199452564647225,0.021869400818968383,0.009335068718794873,0.48519268491654083
564,-0.009709245777346779,0.011813986335482422,0.04173824106613763,0.5112799999103815
565,0.010026557347945556,0.025221205646797036,0.032017289361934806,0.5047581711619213
566,0.026473059952355833,0.0017585718519964608,0.044978558300871906,0.48519268491654083
567,0.003447956306181444,0.015165791163311074,0.0871026823524175,0.49823634241346115
568,0.0067372568270635,0.005110376679825114,0.0871026823524175,0.5014972567876912
569,-0.019577147339992947,0.0017585718519964608,0.10330426852608887,0.5112799999103815
570,0.010026557347945556,0.005110376679825114,0.11950585469976024,0.5080190855361514
571,0.003447956306181444,0.015165791163311074,0.11626553746502598,0.5014972567876912
572,-0.003130644735582667,-0.0015932329758321928,0.17135093045550867,0.49497542803923106
573,0.00015865578529938862,0.01851759599113973,0.1681106132207744,0.48845359929077087
574,0.00015865578529938862,0.0017585718519964608,0.1778315649249772,0.49497542803923106
575,0.026473059952355833,-0.0082968426314895,0.19727346833338286,0.48845359929077087
576,0.029762360473237888,-0.0015932329758321928,0.18107188215971148,0.48519268491654083
577,-0.026155748381757056,-0.0082968426314895,0.19079283386391432,0.49497542803923106
578,0.013315857868827611,-0.01835225711497546,0.21671537174178854,0.49171451366500096
579,-0.022866447860875,-0.021704061942804116,0.22319600621125707,0.5112799999103815
580,0.0067372568270635,0.0017585718519964608,0.2329169579154599,0.49497542803923106
581,0.02318375943147378,-0.0082968426314895,0.23939759238492844,0.49497542803923106
582,-0.022866447860875,0.01851759599113973,0.22643632344599135,0.49497542803923106
583,0.019894458910591724,-0.0082968426314895,0.26532013026280266,0.49823634241346115
584,-0.019577147339992947,-0.0015932329758321928,0.2329169579154599,0.5047581711619213
585,-0.02944504890263911,0.011813986335482422,0.22967664068072563,0.48519268491654083
586,0.05278746411941228,-0.011648647459318155,0.2555991785585998,0.5112799999103815
587,-0.009709245777346779,-0.01835225711497546,0.245878226854397,0.48845359929077087
588,0.010026557347945556,-0.021704061942804116,0.2588394957933341,0.49823634241346115
589,0.00015865578529938862,-0.02505586677063277,0.2555991785585998,0.5112799999103815
590,0.00015865578529938862,-0.011648647459318155,0.21671537174178854,0.5080190855361514
591,0.00015865578529938862,-0.01835225711497546,0.2361572751501942,0.5112799999103815
592,0.019894458910591724,-0.004945037803660846,0.24911854408913128,0.49823634241346115
593,0.019894458910591724,-0.0082968426314895,0.22643632344599135,0.49497542803923106
594,-0.003130644735582667,-0.015000452287146807,0.21347505450705426,0.5080190855361514
595,-0.003130644735582667,0.008462181507653769,0.21347505450705426,0.48193177054231073
596,-0.019577147339992947,-0.0015932329758321928,0.21347505450705426,0.5014972567876912
597,0.019894458910591724,-0.004945037803660846,0.18431219939444576,0.49823634241346115
598,0.029762360473237888,0.005110376679825114,0.18431219939444576,0.49171451366500096
599,0.00015865578529938862,0.02857301047462569,0.1940331510986486,0.5080190855361514
600,0.026473059952355833,0.008462181507653769,0.18755251662918004,0.48845359929077087
601,-0.009709245777346779,0.008462181507653769,0.14866870981236874,0.527584571781532
602,0.003447956306181444,0.011813986335482422,0.1551493442818373,0.5014972567876912
603,-0.0064199452564647225,0.021869400818968383,0.11950585469976024,0.5014972567876912
604,-0.0064199452564647225,-0.0015932329758321928,0.11950585469976024,0.49823634241346115
605,0.019894458910591724,0.011813986335482422,0.10330426852608887,0.5014972567876912
606,0.019894458910591724,-0.02505586677063277,0.08386236511768322,0.5145409142846116
607,0.016605158389709666,0.008462181507653769,0.05469951000507473,0.46562719867116026
608,0.016605158389709666,-0.021704061942804116,0.06766077894401183,0.49823634241346115
609,-0.0064199452564647225,0.0017585718519964608,0.04173824106613763,0.5080190855361514
610,-0.003130644735582667,-0.0015932329758321928,0.015815703188263426,0.530845486155762
611,0.019894458910591724,-0.004945037803660846,0.01257538595352915,0.49497542803923106
612,0.0067372568270635,-0.015000452287146807,0.03849792383140335,-0.49960345610094553
613,0.010026557347945556,-0.004945037803660846,-0.019827786393813607,-0.49634254172671544
614,0.02318375943147378,-0.01835225711497546,-0.06195191044535919,-0.5093861992236358
615,0.0067372568270635,-0.011648647459318155,-0.0749131793842963,-0.4832988842297951
616,0.0067372568270635,0.0017585718519964608,-0.0878744483232334,-0.5126471135978659
617,0.003447956306181444,0.0017585718519964608,-0.10731635173163906,-0.5061252848494057
618,-0.0064199452564647225,0.008462181507653769,-0.09111476555796767,-0.4865597986040252
619,-0.009709245777346779,0.008462181507653769,-0.11055666896637333,-0.5061252848494057
620,-0.009709245777346779,0.025221205646797036,-0.12351793790531043,-0.49960345610094553
621,0.02318375943147378,-0.021704061942804116,-0.15268079301791893,-0.515908027972096
622,0.013315857868827611,0.038628424958111654,-0.15916142748738746,-0.519168942346326
623,0.0067372568270635,-0.004945037803660846,-0.1688823791915903,-0.4832988842297951
624,-0.019577147339992947,-0.011648647459318155,-0.19156459983473023,-0.4865597986040252
625,0.0067372568270635,-0.011648647459318155,-0.1786033308957931,-0.5028643704751756
626,0.010026557347945556,-0.015000452287146807,-0.1948049170694645,-0.5028643704751756
627,0.019894458910591724,0.005110376679825114,-0.2077661860084016,-0.5028643704751756
628,0.029762360473237888,0.011813986335482422,-0.2077661860084016,-0.5093861992236358
629,0.00015865578529938862,-0.004945037803660846,-0.24016935835574435,-0.5028643704751756
630,-0.003130644735582667,0.011813986335482422,-0.2466499928252129,-0.49960345610094553
631,0.00015865578529938862,-0.015000452287146807,-0.21748713771260444,-0.4865597986040252
632,0.019894458910591724,0.011813986335482422,-0.2466499928252129,-0.49634254172671544
633,0.02318375943147378,0.005110376679825114,-0.24016935835574435,-0.5061252848494057
634,-0.009709245777346779,-0.03511128125411873,-0.2498903100599472,-0.5126471135978659
635,0.013315857868827611,0.03192481530245434,-0.2369290411210101,-0.48982071297825525
636,0.003447956306181444,0.015165791163311074,-0.23368872388627582,-0.515908027972096
637,0.003447956306181444,-0.021704061942804116,-0.2563709445294157,-0.4865597986040252
638,-0.003130644735582667,-0.011648647459318155,-0.24340967559047863,-0.515908027972096
639,0.010026557347945556,-0.004945037803660846,-0.2725725307030871,-0.515908027972096
640,-0.01628784681911089,0.011813986335482422,-0.2498903100599472,-0.5028643704751756
641,0.010026557347945556,0.021869400818968383,-0.24340967559047863,-0.480037969855565
642,-0.019577147339992947,-0.0015932329758321928,-0.23368872388627582,-0.49960345610094553
643,0.019894458910591724,0.015165791163311074,-0.25961126176415,-0.515908027972096
644,-0.01628784681911089,0.01851759599113973,-0.21424682047787016,-0.4735161411071048
645,0.013315857868827611,-0.0082968426314895,-0.2466499928252129,-0.5028643704751756
646,-0.02944504890263911,0.008462181507653769,-0.2369290411210101,-0.49634254172671544
647,0.02318375943147378,0.008462181507653769,-0.1818436481305274,-0.5061252848494057
648,0.0067372568270635,0.011813986335482422,-0.23368872388627582,-0.5224298567205561
649,-0.012998546298228834,-0.0082968426314895,-0.1948049170694645,-0.519168942346326
650,-0.012998546298228834,0.015165791163311074,-0.17536301366105886,-0.5093861992236358
651,0.010026557347945556,0.011813986335482422,-0.1688823791915903,-0.4832988842297951
652,-0.012998546298228834,0.005110376679825114,-0.13323888960951327,-0.49960345610094553
653,0.016605158389709666,0.011813986335482422,-0.14944047578318465,-0.49308162735248534
654,-0.009709245777346779,0.008462181507653769,-0.1267582551400447,-0.5126471135978659
655,-0.003130644735582667,0.011813986335482422,-0.10407603449690478,-0.5093861992236358
656,0.0067372568270635,-0.0082968426314895,-0.08139381385376485,-0.49308162735248534
657,0.00015865578529938862,0.0017585718519964608,-0.06843254491482774,-0.49308162735248534
658,0.00015865578529938862,-0.02505586677063277,-0.04575032427168781,-0.48982071297825525
659,0.02318375943147378,0.005110376679825114,-0.04899064150642209,-0.49960345610094553
660,-0.003130644735582667,0.01851759599113973,-0.05547127597589064,-0.49634254172671544
661,-0.009709245777346779,-0.015000452287146807,-0.04251000703695354,-0.5061252848494057
662,-0.01628784681911089,0.005110376679825114,-0.029548738098016437,0.48193177054231073
663,0.036340961515002,0.01851759599113973,0.02877697212720053,0.48519268491654083
664,0.019894458910591724,0.011813986335482422,0.02877697212720053,0.48519268491654083
665,-0.0064199452564647225,0.038628424958111654,0.044978558300871906,0.5112799999103815
666,0.0067372568270635,0.011813986335482422,0.061180144474543285,0.5014972567876912
667,0.0067372568270635,0.008462181507653769,0.07738173064821466,0.5112799999103815
668,0.003447956306181444,0.0017585718519964608,0.09682363405662033,0.5047581711619213
669,0.0067372568270635,0.005110376679825114,0.09034299958715176,0.5014972567876912
670,-0.0064199452564647225,0.005110376679825114,0.14542839257763446,0.5112799999103815
671,0.003447956306181444,0.011813986335482422,0.12922680640396308,0.5112799999103815
672,-0.0064199452564647225,-0.004945037803660846,0.14866870981236874,0.48193177054231073
673,0.013315857868827611,-0.02505586677063277,0.14542839257763446,0.5145409142846116
674,0.0067372568270635,0.03192481530245434,0.1648702959860401,0.49823634241346115
675,0.0067372568270635,-0.011648647459318155,0.1778315649249772,0.49497542803923106
676,-0.012998546298228834,-0.015000452287146807,0.14542839257763446,0.5014972567876912
677,-0.012998546298228834,-0.02840767159846142,0.21023473727231998,0.5047581711619213
678,-0.003130644735582667,0.0017585718519964608,0.2199556889765228,0.49171451366500096
679,0.010026557347945556,-0.015000452287146807,0.20375410280285142,0.47540994179385054
680,0.003447956306181444,0.005110376679825114,0.2329169579154599,0.48193177054231073
681,0.013315857868827611,0.011813986335482422,0.245878226854397,0.5014972567876912
682,-0.003130644735582667,-0.01835225711497546,0.2199556889765228,0.5014972567876912
683,0.02318375943147378,0.025221205646797036,0.2199556889765228,0.5112799999103815
684,-0.003130644735582667,0.015165791163311074,0.25235886132386554,0.5047581711619213
685,-0.003130644735582667,-0.011648647459318155,0.22967664068072563,0.49171451366500096
686,0.03305166099411994,0.04198022978594031,0.24263790961966272,0.5047581711619213
687,0.013315857868827611,-0.0015932329758321928,0.2329169579154599,0.47867085616808064
688,0.0067372568270635,-0.011648647459318155,0.24263790961966272,0.49823634241346115
689,0.016605158389709666,0.0017585718519964608,0.25235886132386554,0.49823634241346115
690,0.0067372568270635,-0.011648647459318155,0.26532013026280266,0.49171451366500096
691,-0.01628784681911089,0.005110376679825114,0.22319600621125707,0.49497542803923106
692,0.00015865578529938862,-0.0015932329758321928,0.23939759238492844,0.48519268491654083
